3.806443,-103.68,179.1,-178.56,-116.28
3.811127,-103.68,179.1,-178.56,-117.0
3.816002,-103.68,179.1,-178.56,-117.72
3.820975,-103.5,179.1,-178.56,-118.8
3.82575,-103.32,179.1,-178.56,-119.16
3.830613,-102.96,179.1,-178.56,-120.06
3.834028,-102.96,179.1,-178.56,-120.96
3.838831,-102.78,179.1,-178.56,-122.04
3.842536,-102.6,179.1,-178.56,-123.12
3.846784,-102.24,179.1,-178.56,-124.2
3.8526,-101.88,179.1,-178.56,-124.74
3.866821,-101.52,179.1,-178.56,-126.18
3.877303,-101.16,179.1,-178.56,-127.44
3.886878,-100.98,179.1,-178.56,-129.06
3.890975,-100.8,179.1,-178.56,-129.78
3.9022,-100.44,179.1,-178.56,-131.04
3.912576,-100.08,179.1,-178.56,-132.12
3.9251,-99.72,179.1,-178.56,-133.02
3.934269,-99.36,179.1,-178.56,-133.74
3.944803,-99.0,179.1,-178.56,-134.46
3.960763,-98.64,179.1,-178.56,-135.36
3.966268,-98.46,179.1,-178.56,-135.72
3.976974,-97.92,179.1,-178.56,-136.44
3.988835,-97.56,179.1,-178.56,-137.16
3.998279,-97.2,179.1,-178.56,-137.7
4.00205,-97.02,179.1,-178.56,-137.88
4.006955,-96.84,179.1,-178.56,-138.42
4.012381,-96.66,179.1,-178.56,-138.78
4.023406,-96.12,179.1,-178.56,-139.68
4.031862,-95.76,179.1,-178.56,-140.04
4.035659,-95.4,179.1,-178.56,-140.4
4.042629,-95.04,179.1,-178.56,-140.76
4.055499,-94.32,179.1,-178.56,-141.3
4.06794,-93.78,179.1,-178.56,-141.84
4.073492,-93.42,179.1,-178.56,-142.02
4.084967,-92.88,179.1,-178.56,-142.38
4.101412,-92.16,179.1,-178.56,-142.92
4.115032,-91.62,179.1,-178.56,-143.64
4.128487,-90.9,179.1,-178.56,-144.72
4.140662,-90.36,179.1,-178.56,-145.62
4.148275,-89.82,179.1,-178.56,-146.16
4.160611,-89.1,179.1,-178.56,-147.6
4.174759,-87.84,179.1,-178.56,-147.96
4.183063,-87.48,179.1,-178.56,-148.32
4.199431,-86.58,179.1,-178.56,-148.32
